timestamp,tweet_text,username,all_hashtags,followers_count
2020-12-06 02:57:01,Vultr's easy to use interface allows you to deploy high performance servers worldwide : https://t.co/w7wbjsRLb7 #tech #technology #technologynews #servers #webdev #linux #minecraft #cloudcomputing #Virtualprivateserver #ssdcloudvps,MImproxyble,"['tech', 'technology', 'technologynews', 'servers', 'webdev', 'linux', 'minecraft', 'cloudcomputing', 'Virtualprivateserver', 'ssdcloudvps']",3637
2020-12-06 02:56:43,Google widely criticized after parting ways with a leading voice in #AI ethics https://t.co/U7fygzHdIY https://t.co/cWOx37G8j3,globalsynchrony,['AI'],713
2020-12-06 02:56:30,.@IITKgp has developed an #AI-based solution for real-time metrological inspection. The software can be deployed in the production line to check the quality of jobs. @IITKgp has filed a patent &amp; made the innovation available for #MSMEs to license.   https://t.co/CHb8tAFvcK https://t.co/OQCkNXs3MQ,DrRPNishank,"['AI', 'MSMEs']",896728
2020-12-06 02:56:15,"Baywatch  🏄  https://t.co/hRCbBdYbmi  Mobile Users https://t.co/gVhozmngN7 for blazing fast advertising free viewing  register now and get 10 free iAstraCoins, no credit card needed. #Technology https://t.co/sz9bLAP4BT",JeanMovie,['Technology'],5494
2020-12-06 02:56:02,"Forrester’s Latest Tech Market Forecast: Three Scenarios, With Best Case Being Zero Growth In US In 2020 And -1% Globally #wsismm #AI https://t.co/O2l8evquZX",WSISMM,"['wsismm', 'AI']",1119
2020-12-06 02:55:57,If you want to work 12 hours for 7 days all month do that but I'm not 😂 #robot,Souljah_Love13,['robot'],15
2020-12-06 02:55:54,"Are you there God? It's us, Howie and Aidan. (Howie &amp; Aidan robot discourses, iaio #128 by https://t.co/eXHAKw6Zyp comics)#ai #ArtificialIntelligence #comics #webcomics #robots #Robotics #MachineLearning #DeepLearning #science #physics #wholesome #god #religion https://t.co/BBBQRCe9pf",howdothow,"['ai', 'ArtificialIntelligence', 'comics', 'webcomics', 'robots', 'Robotics', 'MachineLearning', 'DeepLearning', 'science', 'physics', 'wholesome', 'god', 'religion']",89
2020-12-06 02:55:38,Full circle 😂   #AI #ArtificialIntelligence #MachineLearning #falsegod https://t.co/Ujo10zbkSC,iamandy1987,"['AI', 'ArtificialIntelligence', 'MachineLearning', 'falsegod']",2941
2020-12-06 02:55:30,How to Build a Chatbot for Your Business 🤖https://t.co/YluPXptLIJ  #business #economy #Leadership #management #hr #AI #AUTOMATION #chatbots #SocialMedia #ecommerce #Entrepreneurship #startups #VentureCapital #investors #stocks #CustomerExperience #tech,freeag8,"['business', 'economy', 'Leadership', 'management', 'hr', 'AI', 'AUTOMATION', 'chatbots', 'SocialMedia', 'ecommerce', 'Entrepreneurship', 'startups', 'VentureCapital', 'investors', 'stocks', 'CustomerExperience', 'tech']",6619
2020-12-06 02:55:23,How This #AI CyberBullying Solution By 15-YO Won Her First-Ever @TIME Kid Of The Year Award. #BigData #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Programming #100DaysofCode  https://t.co/ehrV1aCZrk https://t.co/0DQ9DXm7vG,gp_pulipaka,"['AI', 'BigData', 'Analytics', 'DataScience', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'Linux', 'Programming', '100DaysofCode']",106507
2020-12-06 02:55:15,Volkswagen Motorsport to cease all motorsport programs at the end of 2020 https://t.co/hyteX5DUxh via @racers_tech   #Volkswagen #VolkswagenMotorsport #Motorsport #electriccars #electricmobility #IDRprototype #sportscarsracing #sportscars #WRC #Dakar #Formula3 #FormulaVee https://t.co/eYI9zyY9WF,racers_tech,"['Volkswagen', 'VolkswagenMotorsport', 'Motorsport', 'electriccars', 'electricmobility', 'IDRprototype', 'sportscarsracing', 'sportscars', 'WRC', 'Dakar', 'Formula3', 'FormulaVee']",16
2020-12-06 02:55:08,Big-Data Pipelines with SparkML https://t.co/b80AoaO6mW by @LKrukrubo #technology,MoreApplication,['technology'],1974
2020-12-06 02:55:08,Reimagining the Future  #IoT Strategies and #Mobile #Apps for the #COVID19 Pandemic Response  Kevin Benedict and I discuss how the Internet of Things can help companies respond and react to the pandemic and my ideas on the kinds of mobile apps we https://t.co/07yf50SNCG,RobTiffany,"['IoT', 'Mobile', 'Apps', 'COVID19']",29260
2020-12-06 02:55:00,4 Ways #Technology Has Transformed the World of #Healthcare. https://t.co/pJuSisrjv1,carlesdijous,"['Technology', 'Healthcare']",8902
2020-12-06 02:54:52,Choosing hair color gets easier with AR @YouCamApps #SmartMirror #AR #AI #fashion @MargaretSiegien @AmitChampaneri1 @Analytics_699 @JoannMoretti @louiseoconor @KanezaDiane @LoriMoreno @digitalcloudgal @CurieuxExplorer @Julez_Norton @ShiCooks @Dahl_Consult https://t.co/s4PhD102vB,anand_narang,"['SmartMirror', 'AR', 'AI', 'fashion']",7712
2020-12-06 02:54:43,"Want to work at Ericsson? We're hiring in #Kolkata, WB! Click the link in our bio for details on this job and more: EPC Tester #Engineering",tmj_inc_eng,"['Kolkata', 'Engineering']",163
2020-12-06 02:54:25,Top 3 (low form) WERRIBEE (02) 6. PACIFIC RIM 65% 3. FIORENSACT 27% 10. BENEFACTRESS (NZ) 8% #Au #Racing #Tips,BetBotAu,"['Au', 'Racing', 'Tips']",438
2020-12-06 02:54:16,"2/6 So here I submit what may be taken as controversial. If it triggers you, all I have to say is; grow the fuck up! But to me, of most of the #EV channels out there, the non-sycophantic channels give the greatest &amp; most balanced coverage... though the are others that are...",CyberFitzy,['EV'],267
2020-12-06 02:54:03,Does anyone have transistor radio these days ? Photo By Clker-Free-Vector-Images | Pixabay   #radio #sound #electronics #technology https://t.co/4Ld4HAxv7J,AjitMarathi,"['radio', 'sound', 'electronics', 'technology']",304
2020-12-06 02:53:58,We added 'Weav: the interactive careers support portal' a new #technology campaign! https://t.co/tizdQYFGD7 #London,CrowdCBoost,"['technology', 'London']",6612
2020-12-06 02:53:24,Introducing the #future — https://t.co/uEc9aKQTt9 @TIME #science #AI #STEM,SmallerCitiesU,"['future', 'science', 'AI', 'STEM']",1565
2020-12-06 02:53:14,[Job] Solar Engineer | Company: DNV GL AS | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/Cq1QSoaHtp,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:53:03,Artificial intelligence is the latest weapon in hospitality wage-theft war - The New Daily #AI #DigitalTransformation  CC:@JimHarris https://t.co/rTnKd4YkTE,digital_trans4m,"['AI', 'DigitalTransformation']",4172
2020-12-06 02:53:00,Hey! #ObjectSecurity Navy #STTR contract: #AI based #cyberattack detection for wireless sensor networks https://t.co/0e1cRShyah 3 December 2020 #ObjectSecurity,DrUlrichLang,"['ObjectSecurity', 'STTR', 'AI', 'cyberattack', 'ObjectSecurity']",1030
2020-12-06 02:52:54,"[Job] Senior Manager, AWS Public Policy – Chile | Company: Servicios AWS Chile Limitada | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/QHjUs1nYyA",EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:52:24,[Job] Public Policy Sr Specialist | Company: T?se?? ???as?a? | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/whF9dSVpul,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:52:20,[Job] Network Program Director (Program Manager) | Company: Ericsson | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/lcSHwdRIhq,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:52:13,"If you’re seeing this, things are pretty desperate, I can really use help. 🙏🏻🥺 #charity #nonprofit #donate #love #covid #community #fundraising #support #giveback #donation #fundraiser #ngo #dogood #socialgood #donations #philanthropy #givingback #bhfyp https://t.co/NVTS0Q3wSJ",FrontRowFlynn,"['charity', 'nonprofit', 'donate', 'love', 'covid', 'community', 'fundraising', 'support', 'giveback', 'donation', 'fundraiser', 'ngo', 'dogood', 'socialgood', 'donations', 'philanthropy', 'givingback', 'bhfyp']",1098
2020-12-06 02:52:13,[Job] Management Control Office | Company: Ericsson | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/ZYXtagiFfz,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:52:12,Featuring my TWICE ambassador car on the CarsNCoffee Car Meet via FRSS.   sponsored by Mercedes-McLaren 💙 #nfs #twice #TWICE #cars https://t.co/548DJjBSFv,authennik,"['nfs', 'twice', 'TWICE', 'cars']",76
2020-12-06 02:51:59,[Job] Lead Technician | Company: Siemens Gamesa Renewable Energy | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/tn6oTg6pxp,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:51:52,"Solace-enabled event mesh makes innovation possible by streaming events from across your organization &amp; IoT assets to applications &amp; services that need them.  To interact with Solace, Register here: https://t.co/CnEQRIvBbs  #EventDriven #EventMesh #IoT #solace #datastreaming https://t.co/5FatUvJBEn",RayomandD1,"['EventDriven', 'EventMesh', 'IoT', 'solace', 'datastreaming']",78
2020-12-06 02:51:33,[Job] Full Time Opportunities for MBA Students or Recent Graduates: CSM | Company: Microsoft | Location: Santiago De Chile RM  Chile | #Santiago #De #Chile #Political #Engineering #Jobs | More info at  https://t.co/qHIudWXxZj,EngineersDay,"['Santiago', 'De', 'Chile', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:51:31,[Job] Real Time Software Engineer | Company: Association of Universities for Research in Astronomy | Location: La Serena CO  Chile | #La #Serena #Political #Engineering #Jobs | More info at  https://t.co/PTn4IEJXX7,EngineersDay,"['La', 'Serena', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:51:29,A person who has lost his arm can feel the grapes he picks using a robotic hand The University of Utah is helping  #innovation #artificialintelligence #technology #deeplearning #machinelearning #datascience  #100DaysOfCode #BlackTechTwitter #Microsoft #programmer #30Daysofcode https://t.co/Nzq4CNeMgk,ikingofml1,"['innovation', 'artificialintelligence', 'technology', 'deeplearning', 'machinelearning', 'datascience', '100DaysOfCode', 'BlackTechTwitter', 'Microsoft', 'programmer', '30Daysofcode']",74
2020-12-06 02:51:25,[Job] Assistant Optical Engineer | Company: Association of Universities for Research in Astronomy | Location: La Serena CO  Chile | #La #Serena #Political #Engineering #Jobs | More info at  https://t.co/fd7H5yolsB,EngineersDay,"['La', 'Serena', 'Political', 'Engineering', 'Jobs']",16143
2020-12-06 02:51:12,"See our latest #Yokohamamachi, Aomori-ken #Engineering job opportunity and click the link in our bio to apply: DCP 2nd Level Operations Specialist at Ericsson",tmj_jpn_jobs,"['Yokohamamachi', 'Engineering']",586
2020-12-06 02:50:59,"White Castle Is Expanding Flippy, the Slider-Slinging Robot, to More Locations   #WhiteCastle #Robot #FastFood #Restaraunt  https://t.co/hM6htukmFe",pixel,"['WhiteCastle', 'Robot', 'FastFood', 'Restaraunt']",6615
2020-12-06 02:50:53,Was just going through an old box and found a @CreativeLabs Zen MP3 player.      What old tech do you still have in your house? Bonus points for pics.    #technology #geek #oldtech #Gadget,bytes_hidden,"['technology', 'geek', 'oldtech', 'Gadget']",3592
2020-12-06 02:50:49,Played with Big Sis and her team today...ByrdGirls on the field together...#Future @MHS_LT_Soccer @taylor_byrd22 https://t.co/4cyqxUYtOS,22CameronByrd,['Future'],94
2020-12-06 02:50:29,Constant Never Ending Improvement #motors #motor #cars #motorcycle #motorsport #moto #car #motorbike #auto #r #motorcycles #bmw #honda #rr #motorbikes #bikelife #motolife #yamaha #motori #racing #motorsports #bike #motogp #s #cbr #motos https://t.co/09gajretxe,ElectricBikeCo,"['motors', 'motor', 'cars', 'motorcycle', 'motorsport', 'moto', 'car', 'motorbike', 'auto', 'r', 'motorcycles', 'bmw', 'honda', 'rr', 'motorbikes', 'bikelife', 'motolife', 'yamaha', 'motori', 'racing', 'motorsports', 'bike', 'motogp', 's', 'cbr', 'motos']",326
2020-12-06 02:50:20,Bottas On Pole As Mercedes Go 1-2 With Russell In 2nd At Sakhir GP . . . Know more ➡️➡️ https://t.co/N1wrqA0a03 . . . . #formula #racing #formulaone #ferrari #motorsport #lewishamilton #scuderiaferrari #mclaren #race #grandprix #charlesleclerc #mercedes #sebastianvettel https://t.co/2iJyokcBiv,KyroSports,"['formula', 'racing', 'formulaone', 'ferrari', 'motorsport', 'lewishamilton', 'scuderiaferrari', 'mclaren', 'race', 'grandprix', 'charlesleclerc', 'mercedes', 'sebastianvettel']",38
2020-12-06 02:50:15,🔄 Prices update in $EUR (1 hour):  $EOS   - 2.47 €    (-0.52 %) $IOT    - 0.28 €    (0.0 %)   $ETC    - 5.12 €    (-0.76 %) $NEO   - 14.86 €   (0.0 %)   $DASH  - 85.37 €   (-0.13 %)  #EUR #Euro #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins,cryptosEUR,"['EUR', 'Euro', 'EOS', 'IOT', 'ETC', 'NEO', 'DASH', 'Trading', 'Altcoins']",3134
2020-12-06 02:50:11,We have been talking of Zero #UI here is what the experts say #bots #voice #AI  #nlp. #apps are passé https://t.co/QwtML7bUIc,Virender_VA,"['UI', 'bots', 'voice', 'AI', 'nlp', 'apps']",3775
2020-12-06 02:50:01,Find out more here&gt; https://t.co/x8oqdQ7bVX . . . #WMesc #enterprise #riskmanagement #AI #technology #digitaltransformation #IT https://t.co/eCzJ7e82DI,WhitehallMedia,"['WMesc', 'enterprise', 'riskmanagement', 'AI', 'technology', 'digitaltransformation', 'IT']",4770
2020-12-06 02:49:26,How to Create Youtube Account in 5 minute ?  https://t.co/VbfinWm2oC  #YouTube #VideoViral #subscribe #tiktokchallenge #sumitrajpalupdates #ウルトラマンZ #YouTubers #technology #youtubepremium #youtubechannel #Follow #YouTubeLive #Subscribetomychannel #videos #Video #tiktokhot,sumitrajpal46,"['YouTube', 'VideoViral', 'subscribe', 'tiktokchallenge', 'sumitrajpalupdates', 'ウルトラマンZ', 'YouTubers', 'technology', 'youtubepremium', 'youtubechannel', 'Follow', 'YouTubeLive', 'Subscribetomychannel', 'videos', 'Video', 'tiktokhot']",16
2020-12-06 02:48:50,You guys rock! #escaperoom #codetoescape #fun #team #anichka #family @ Escape room Daytona Beach https://t.co/94cpLfIFeo,CodeToEscape,"['escaperoom', 'codetoescape', 'fun', 'team', 'anichka', 'family']",524
2020-12-06 02:48:45,You’re invited to connect with us on #LinkedIn 👉 https://t.co/zZwh1JgxAU #social #agile #scrum #IT #tech #technology #projectmanagement  #programmanagement #PMO #ePMO #PPM #agilePMO #CoE #GlobalPMO #startup #agilecoach #agiletransformation #innovation #leadership #pmot https://t.co/GdqVfeexNh,Exceptional_LLC,"['LinkedIn', 'social', 'agile', 'scrum', 'IT', 'tech', 'technology', 'projectmanagement', 'programmanagement', 'PMO', 'ePMO', 'PPM', 'agilePMO', 'CoE', 'GlobalPMO', 'startup', 'agilecoach', 'agiletransformation', 'innovation', 'leadership', 'pmot']",2294
2020-12-06 02:48:40,#Safety &amp; #productivity and the #future of #work... compliments of @realwearinc and the HMT-1. https://t.co/4BNzaeYlu7,AndrewChros,"['Safety', 'productivity', 'future', 'work']",461
2020-12-06 02:48:11,he Formula 1 Rolex Sakhir Grand Prix 2020 will take place over 87 laps of the Bahrain International Circuit's 3.543-kilometre Outer Track layout on Sunday 6th December.  #formula_1 #Rolex_Sakhir_Grand_Pix_2020 #Racing #Sakhir #Bahrain_international_circuts https://t.co/UWyrrU1mFR,allsporttoday,"['formula_1', 'Rolex_Sakhir_Grand_Pix_2020', 'Racing', 'Sakhir', 'Bahrain_international_circuts']",6
2020-12-06 02:48:07,https://t.co/XeYdzcJLgi These state of art technology can be used for medical development. #technology  #education  #healthcare  #IndiaFightsCorona,MFoodwalla,"['technology', 'education', 'healthcare', 'IndiaFightsCorona']",14
2020-12-06 02:48:05,Top 10 Highest-Selling Cars In India November Edition Maruti Swift B..https://t.co/vitHoWoJN7 #cars https://t.co/gLcsDbITIB,CarsMagUsa,['cars'],6187
2020-12-06 02:47:37,MyPOV: this about sums it up #ArtificialIntelligence #ai https://t.co/kWSodt2ckC,rwang0,"['ArtificialIntelligence', 'ai']",129989
